NC(=O)COC1CCOCC1,11,6,NC(O)COC1CCCCC1,,F2
CC(N)=O.NC(=O)COC1CCOCC1,15,6,CC(N)O.NC(O)COC1CCCCC1,,F2
COCCC(=O)Nc1cccc(NC(C)=O)c1,17,6,COCCC(O)NC1CCCC(NC(C)O)C1,Z1047608228,EM;MOL;F2
CC(N)=O.COCCC(N)=O,11,0,CC(N)O.COCCC(N)O,,F2
COCCC(N)=O,7,0,COCCC(N)O,,F2
COCCC(=O)Nc1ccccc1,13,6,COCCC(O)NC1CCCCC1,,F2
CC(=O)Nc1cccc(NC(=O)CSc2nncs2)c1,20,11,CC(O)NC1CCCC(NC(O)CSC2CCCC2)C1,Z25106410,EM;MOL;F2
O=C(CSc1nncs1)Nc1ccccc1,16,11,OC(CSC1CCCC1)NC1CCCCC1,,F2
NC(=O)CSc1nncs1,10,5,NC(O)CSC1CCCC1,,F2
CC(N)=O.NC(=O)CSc1nncs1,14,5,CC(N)O.NC(O)CSC1CCCC1,,F2
CC(=O)Nc1cccc(NC(=O)Cn2cccn2)c1,19,11,CC(O)NC1CCCC(NC(O)CC2CCCC2)C1,Z169568010,EM;MOL;F2
O=C(Cn1cccn1)Nc1ccccc1,15,11,OC(CC1CCCC1)NC1CCCCC1,,F2
NC(=O)Cn1cccn1,9,5,NC(O)CC1CCCC1,,F2
CC(N)=O.NC(=O)Cn1cccn1,13,5,CC(N)O.NC(O)CC1CCCC1,,F2
CC(=O)Nc1cccc(NC(=O)C(C)NC(=O)c2ccoc2)c1,23,11,CC(O)NC1CCCC(NC(O)C(C)NC(O)C2CCCC2)C1,Z605423672,EM;MOL;F2
CC(NC(=O)c1ccoc1)C(=O)Nc1ccccc1,19,11,CC(NC(O)C1CCCC1)C(O)NC1CCCCC1,,F2
CC(NC(=O)c1ccoc1)C(N)=O,13,5,CC(NC(O)C1CCCC1)C(N)O,,F2
CC(N)=O.CC(NC(=O)c1ccoc1)C(N)=O,17,5,CC(N)O.CC(NC(O)C1CCCC1)C(N)O,,F2
CC(=O)Nc1cccc(NC(=O)CS(=O)(=O)C(C)C)c1,20,6,CC(O)NC1CCCC(NC(O)CS(O)(O)C(C)C)C1,Z734645890,EM;MOL;F2
CC(C)S(=O)(=O)CC(=O)Nc1ccccc1,16,6,CC(C)S(O)(O)CC(O)NC1CCCCC1,,F2
CC(C)S(=O)(=O)CC(N)=O,10,0,CC(C)S(O)(O)CC(N)O,,F2
CC(C)S(=O)(=O)CC(N)=O.CC(N)=O,14,0,CC(C)S(O)(O)CC(N)O.CC(N)O,,F2
CC(=O)Nc1cccc(NC(=O)c2csnn2)c1,18,11,CC(O)NC1CCCC(NC(O)C2CCCC2)C1,Z741064774,EM;MOL;F2
O=C(Nc1ccccc1)c1csnn1,14,11,OC(NC1CCCCC1)C1CCCC1,,F2
NC(=O)c1csnn1,8,5,NC(O)C1CCCC1,,F2
CC(N)=O.NC(=O)c1csnn1,12,5,CC(N)O.NC(O)C1CCCC1,,F2
CC(=O)Nc1cccc(NC(=O)C(C)S(C)(=O)=O)c1,19,6,CC(O)NC1CCCC(NC(O)C(C)S(C)(O)O)C1,Z433755006,EM;MOL;F2
CC(C(=O)Nc1ccccc1)S(C)(=O)=O,15,6,CC(C(O)NC1CCCCC1)S(C)(O)O,,F2
CC(C(N)=O)S(C)(=O)=O,9,0,CC(C(N)O)S(C)(O)O,,F2
CC(C(N)=O)S(C)(=O)=O.CC(N)=O,13,0,CC(C(N)O)S(C)(O)O.CC(N)O,,F2
CC(=O)Nc1cccc(NC(=O)c2cncnc2C)c1,20,12,CC(O)NC1CCCC(NC(O)C2CCCCC2C)C1,Z450086304,EM;MOL;F2
Cc1ncncc1C(=O)Nc1ccccc1,16,12,CC1CCCCC1C(O)NC1CCCCC1,,F2
Cc1ncncc1C(N)=O,10,6,CC1CCCCC1C(N)O,,F2
CC(N)=O.Cc1ncncc1C(N)=O,14,6,CC(N)O.CC1CCCCC1C(N)O,,F2
CC(=O)Nc1cccc(NC(=O)CSCC#N)c1,18,6,CC(O)NC1CCCC(NC(O)CSCCN)C1,Z381174020,EM;MOL;F2
N#CCSCC(=O)Nc1ccccc1,14,6,NCCSCC(O)NC1CCCCC1,,F2
N#CCSCC(N)=O,8,0,NCCSCC(N)O,,F2
CC(N)=O.N#CCSCC(N)=O,12,0,CC(N)O.NCCSCC(N)O,,F2
CC(=O)Nc1cccc(NC(=O)Cc2c(C)nn(C)c2C)c1,22,11,CC(O)NC1CCCC(NC(O)CC2C(C)CC(C)C2C)C1,Z212197330,EM;MOL;F2
Cc1nn(C)c(C)c1CC(=O)Nc1ccccc1,18,11,CC1CC(C)C(CC(O)NC2CCCCC2)C1C,,F2
Cc1nn(C)c(C)c1CC(N)=O,12,5,CC1CC(C)C(CC(N)O)C1C,,F2
CC(N)=O.Cc1nn(C)c(C)c1CC(N)=O,16,5,CC(N)O.CC1CC(C)C(CC(N)O)C1C,,F2
C.C.C.CC(N)=O.CC(N)=O,11,0,C.C.C.CC(N)O.CC(N)O,,F2
C.C.C.CC(=O)Nc1cccc(NC(C)=O)c1,17,6,C.C.C.CC(O)NC1CCCC(NC(C)O)C1,,F2
CC(=O)Nc1cccc(NC(=O)CN2CCCC2=O)c1,20,11,CC(O)NC1CCCC(NC(O)CC2CCCC2O)C1,Z79462350,EM;MOL;F2
O=C(CN1CCCC1=O)Nc1ccccc1,16,11,OC(CC1CCCC1O)NC1CCCCC1,,F2
NC(=O)CN1CCCC1=O,10,5,NC(O)CC1CCCC1O,,F2
CC(N)=O.NC(=O)CN1CCCC1=O,14,5,CC(N)O.NC(O)CC1CCCC1O,,F2
CC(=O)Nc1cccc(NC(=O)CCN2C(=O)CCC2=O)c1,22,11,CC(O)NC1CCCC(NC(O)CCC2C(O)CCC2O)C1,Z100555584,EM;MOL;F2
O=C(CCN1C(=O)CCC1=O)Nc1ccccc1,18,11,OC(CCC1C(O)CCC1O)NC1CCCCC1,,F2
NC(=O)CCN1C(=O)CCC1=O,12,5,NC(O)CCC1C(O)CCC1O,,F2
CC(N)=O.NC(=O)CCN1C(=O)CCC1=O,16,5,CC(N)O.NC(O)CCC1C(O)CCC1O,,F2
CC(=O)Nc1cccc(NC(=O)Cc2c(C)noc2C)c1,21,11,CC(O)NC1CCCC(NC(O)CC2C(C)CCC2C)C1,Z62669215,EM;MOL;F2
Cc1noc(C)c1CC(=O)Nc1ccccc1,17,11,CC1CCC(C)C1CC(O)NC1CCCCC1,,F2
Cc1oncc1CC(=O)Nc1ccccc1,16,11,CC1CCCC1CC(O)NC1CCCCC1,,F2
O=C(Cc1cnoc1)Nc1ccccc1,15,11,OC(CC1CCCC1)NC1CCCCC1,,F2
NC(=O)Cc1cnoc1,9,5,NC(O)CC1CCCC1,,F2
Cc1oncc1CC(N)=O,10,5,CC1CCCC1CC(N)O,,F2
Cc1nocc1CC(=O)Nc1ccccc1,16,11,CC1CCCC1CC(O)NC1CCCCC1,,F2
Cc1nocc1CC(N)=O,10,5,CC1CCCC1CC(N)O,,F2
Cc1noc(C)c1CC(N)=O,11,5,CC1CCC(C)C1CC(N)O,,F2
CC(N)=O.Cc1noc(C)c1CC(N)=O,15,5,CC(N)O.CC1CCC(C)C1CC(N)O,,F2
CC(N)=O.Cc1oncc1CC(N)=O,14,5,CC(N)O.CC1CCCC1CC(N)O,,F2
CC(N)=O.NC(=O)Cc1cnoc1,13,5,CC(N)O.NC(O)CC1CCCC1,,F2
CC(N)=O.Cc1nocc1CC(N)=O,14,5,CC(N)O.CC1CCCC1CC(N)O,,F2
CC(=O)Nc1cccc(NC(=O)Cc2cnoc2C)c1,20,11,CC(O)NC1CCCC(NC(O)CC2CCCC2C)C1,,F2
CC(=O)Nc1cccc(NC(=O)Cc2cnoc2)c1,19,11,CC(O)NC1CCCC(NC(O)CC2CCCC2)C1,,F2
CC(=O)Nc1cccc(NC(=O)Cc2conc2C)c1,20,11,CC(O)NC1CCCC(NC(O)CC2CCCC2C)C1,,F2
CC(=O)NCC(=O)Nc1cccc(NC(C)=O)c1,18,6,CC(O)NCC(O)NC1CCCC(NC(C)O)C1,Z31735257,EM;MOL;F2
CC(=O)NCC(N)=O.CC(N)=O,12,0,CC(N)O.CC(O)NCC(N)O,,F2
CC(=O)NCC(N)=O,8,0,CC(O)NCC(N)O,,F2
CC(=O)NCC(=O)Nc1ccccc1,14,6,CC(O)NCC(O)NC1CCCCC1,,F2
COC(=O)c1cc(C(=O)Nc2cccc(NC(C)=O)c2)no1,22,11,COC(O)C1CCC(C(O)NC2CCCC(NC(C)O)C2)C1,Z2194521299,EM;MOL;F2
CC(=O)Nc1ccccc1.COC(=O)c1ccno1,19,11,CC(O)NC1CCCCC1.COC(O)C1CCCC1,,F2
COC(=O)c1ccno1.c1ccccc1,15,11,C1CCCCC1.COC(O)C1CCCC1,,F2
COC(=O)c1ccno1,9,5,COC(O)C1CCCC1,,F2
CC(N)=O.COC(=O)c1ccno1,13,5,CC(N)O.COC(O)C1CCCC1,,F2
CC(N)=O.COC(=O)c1cc(C(N)=O)no1,16,5,CC(N)O.COC(O)C1CCC(C(N)O)C1,,F2
COC(=O)c1cc(C(N)=O)no1,12,5,COC(O)C1CCC(C(N)O)C1,,F2
COC(=O)c1cc(C(=O)Nc2ccccc2)no1,18,11,COC(O)C1CCC(C(O)NC2CCCCC2)C1,,F2
CC(=O)Nc1cccc(NC(=O)C=Cc2ccncn2)c1,21,12,CC(O)NC1CCCC(NC(O)CCC2CCCCC2)C1,Z1665668177,EM;MOL;F2
O=C(C=Cc1ccncn1)Nc1ccccc1,17,12,OC(CCC1CCCCC1)NC1CCCCC1,,F2
NC(=O)C=Cc1ccncn1,11,6,NC(O)CCC1CCCCC1,,F2
CC(N)=O.NC(=O)C=Cc1ccncn1,15,6,CC(N)O.NC(O)CCC1CCCCC1,,F2
CC(=O)Nc1cccc(NC(=O)C2(C(=O)N(C)C)CC2)c1,21,9,CC(O)NC1CCCC(NC(O)C2(C(O)N(C)C)CC2)C1,Z2107425867,EM;MOL;F2
CN(C)C(=O)C1(C(=O)Nc2ccccc2)CC1,17,9,CN(C)C(O)C1(C(O)NC2CCCCC2)CC1,,F2
CN(C)C(=O)C1CC1.c1ccccc1,14,9,C1CCCCC1.CN(C)C(O)C1CC1,,F2
CN(C)C(=O)C1CC1,8,3,CN(C)C(O)C1CC1,,F2
CN(C)C(=O)C1(C(N)=O)CC1,11,3,CN(C)C(O)C1(C(N)O)CC1,,F2
CC(N)=O.CN(C)C(=O)C1(C(N)=O)CC1,15,3,CC(N)O.CN(C)C(O)C1(C(N)O)CC1,,F2
CC(N)=O.CN(C)C(=O)C1CC1,12,3,CC(N)O.CN(C)C(O)C1CC1,,F2
CC(=O)Nc1ccccc1.CN(C)C(=O)C1CC1,18,9,CC(O)NC1CCCCC1.CN(C)C(O)C1CC1,,F2
CC(=O)Nc1cccc(NCc2oc(C)nc2C)c1,19,11,CC(O)NC1CCCC(NCC2CC(C)CC2C)C1,Z2715946505,EM;MOL;F2
Cc1nc(C)c(CNc2ccccc2)o1,15,11,CC1CC(C)C(CNC2CCCCC2)C1,,F2
Cc1ncoc1CNc1ccccc1,14,11,CC1CCCC1CNC1CCCCC1,,F2
c1ccc(NCc2cnco2)cc1,13,11,C(NC1CCCCC1)C1CCCC1,,F2
NCc1cnco1,7,5,NCC1CCCC1,,F2
Cc1ncoc1CN,8,5,CC1CCCC1CN,,F2
Cc1ncc(CNc2ccccc2)o1,14,11,CC1CCC(CNC2CCCCC2)C1,,F2
Cc1ncc(CN)o1,8,5,CC1CCC(CN)C1,,F2
Cc1nc(C)c(CN)o1,9,5,CC1CC(C)C(CN)C1,,F2
CC(N)=O.Cc1nc(C)c(CN)o1,13,5,CC(N)O.CC1CC(C)C(CN)C1,,F2
CC(N)=O.Cc1ncoc1CN,12,5,CC(N)O.CC1CCCC1CN,,F2
CC(N)=O.NCc1cnco1,11,5,CC(N)O.NCC1CCCC1,,F2
CC(N)=O.Cc1ncc(CN)o1,12,5,CC(N)O.CC1CCC(CN)C1,,F2
CC(=O)Nc1cccc(NCc2ocnc2C)c1,18,11,CC(O)NC1CCCC(NCC2CCCC2C)C1,,F2
CC(=O)Nc1cccc(NCc2cnco2)c1,17,11,CC(O)NC1CCCC(NCC2CCCC2)C1,,F2
CC(=O)Nc1cccc(NCc2cnc(C)o2)c1,18,11,CC(O)NC1CCCC(NCC2CCC(C)C2)C1,,F2
CC(=O)Nc1cccc(NCc2ncnn2C(C)C)c1,20,11,CC(O)NC1CCCC(NCC2CCCC2C(C)C)C1,Z2179103335,EM;MOL;F2
CC(C)n1ncnc1CNc1ccccc1,16,11,CC(C)C1CCCC1CNC1CCCCC1,,F2
CC(C)n1cncn1.c1ccccc1,14,11,C1CCCCC1.CC(C)C1CCCC1,,F2
CC(C)n1cncn1,8,5,CC(C)C1CCCC1,,F2
CC(C)n1ncnc1CN,10,5,CC(C)C1CCCC1CN,,F2
CC(C)n1ncnc1CN.CC(N)=O,14,5,CC(C)C1CCCC1CN.CC(N)O,,F2
CC(C)n1cncn1.CC(N)=O,12,5,CC(C)C1CCCC1.CC(N)O,,F2
CC(=O)Nc1ccccc1.CC(C)n1cncn1,18,11,CC(C)C1CCCC1.CC(O)NC1CCCCC1,,F2
CC(=O)Nc1cccc(NCC(=O)Nc2cc(C)nn2C)c1,22,11,CC(O)NC1CCCC(NCC(O)NC2CC(C)CC2C)C1,Z200074648,EM;MOL;F2
Cc1cc(NC(=O)CNc2ccccc2)n(C)n1,18,11,CC1CC(C)C(NC(O)CNC2CCCCC2)C1,,F2
Cn1nccc1NC(=O)CNc1ccccc1,17,11,CC1CCCC1NC(O)CNC1CCCCC1,,F2
O=C(CNc1ccccc1)Nc1ccn[nH]1,16,11,OC(CNC1CCCCC1)NC1CCCC1,,F2
NCC(=O)Nc1ccn[nH]1,10,5,NCC(O)NC1CCCC1,,F2
Cn1nccc1NC(=O)CN,11,5,CC1CCCC1NC(O)CN,,F2
Cc1cc(NC(=O)CN)n(C)n1,12,5,CC1CC(C)C(NC(O)CN)C1,,F2
Cc1cc(NC(=O)CN)[nH]n1,11,5,CC1CCC(NC(O)CN)C1,,F2
Cc1cc(NC(=O)CNc2ccccc2)[nH]n1,17,11,CC1CCC(NC(O)CNC2CCCCC2)C1,,F2
CC(N)=O.Cc1cc(NC(=O)CN)n(C)n1,16,5,CC(N)O.CC1CC(C)C(NC(O)CN)C1,,F2
CC(N)=O.Cn1nccc1NC(=O)CN,15,5,CC(N)O.CC1CCCC1NC(O)CN,,F2
CC(N)=O.NCC(=O)Nc1ccn[nH]1,14,5,CC(N)O.NCC(O)NC1CCCC1,,F2
CC(N)=O.Cc1cc(NC(=O)CN)[nH]n1,15,5,CC(N)O.CC1CCC(NC(O)CN)C1,,F2
CC(=O)Nc1cccc(NCC(=O)Nc2ccnn2C)c1,21,11,CC(O)NC1CCCC(NCC(O)NC2CCCC2C)C1,,F2
CC(=O)Nc1cccc(NCC(=O)Nc2ccn[nH]2)c1,20,11,CC(O)NC1CCCC(NCC(O)NC2CCCC2)C1,,F2
CC(=O)Nc1cccc(NCC(=O)Nc2cc(C)n[nH]2)c1,21,11,CC(O)NC1CCCC(NCC(O)NC2CCC(C)C2)C1,,F2
CC(=O)Nc1cccc(NCC(=O)N2CCCC(C(N)=O)C2)c1,23,12,CC(O)NC1CCCC(NCC(O)C2CCCC(C(N)O)C2)C1,Z137891550,EM;MOL;F2
NC(=O)C1CCCN(C(=O)CNc2ccccc2)C1,19,12,NC(O)C1CCCC(C(O)CNC2CCCCC2)C1,,F2
O=C(CNc1ccccc1)N1CCCCC1,16,12,OC(CNC1CCCCC1)C1CCCCC1,,F2
NCC(=O)N1CCCCC1,10,6,NCC(O)C1CCCCC1,,F2
NC=O.O=CCNc1ccccc1,13,6,NCO.OCCNC1CCCCC1,,F2
NC=O.NCC=O,7,0,NCCO.NCO,,F2
NCC(=O)N1CCCC(C(N)=O)C1,13,6,NCC(O)C1CCCC(C(N)O)C1,,F2
CC(N)=O.NCC(=O)N1CCCC(C(N)=O)C1,17,6,CC(N)O.NCC(O)C1CCCC(C(N)O)C1,,F2
CC(N)=O.NC=O.NCC=O,11,0,CC(N)O.NCCO.NCO,,F2
CC(N)=O.NCC(=O)N1CCCCC1,14,6,CC(N)O.NCC(O)C1CCCCC1,,F2
CC(=O)Nc1cccc(NCC=O)c1.NC=O,17,6,CC(O)NC1CCCC(NCCO)C1.NCO,,F2
CC(=O)Nc1cccc(NCC(=O)N2CCCCC2)c1,20,12,CC(O)NC1CCCC(NCC(O)C2CCCCC2)C1,,F2
CC(=O)Nc1cccc(NCc2ccn(C)c(=O)c2)c1,20,12,CC(O)NC1CCCC(NCC2CCC(C)C(O)C2)C1,Z1373493645,EM;MOL;F2
Cn1ccc(CNc2ccccc2)cc1=O,16,12,CC1CCC(CNC2CCCCC2)CC1O,,F2
O=c1cc(CNc2ccccc2)cc[nH]1,15,12,OC1CCCC(CNC2CCCCC2)C1,,F2
NCc1cc[nH]c(=O)c1,9,6,NCC1CCCC(O)C1,,F2
Cn1ccc(CN)cc1=O,10,6,CC1CCC(CN)CC1O,,F2
CC(N)=O.Cn1ccc(CN)cc1=O,14,6,CC(N)O.CC1CCC(CN)CC1O,,F2
CC(N)=O.NCc1cc[nH]c(=O)c1,13,6,CC(N)O.NCC1CCCC(O)C1,,F2
CC(=O)Nc1cccc(NCc2cc[nH]c(=O)c2)c1,19,12,CC(O)NC1CCCC(NCC2CCCC(O)C2)C1,,F2
CC(=O)Nc1cccc(NCC(=O)Nc2cc(C)no2)c1,21,11,CC(O)NC1CCCC(NCC(O)NC2CCC(C)C2)C1,Z241811856,EM;MOL;F2
Cc1cc(NC(=O)CNc2ccccc2)on1,17,11,CC1CCC(NC(O)CNC2CCCCC2)C1,,F2
O=C(CNc1ccccc1)Nc1ccno1,16,11,OC(CNC1CCCCC1)NC1CCCC1,,F2
NCC(=O)Nc1ccno1,10,5,NCC(O)NC1CCCC1,,F2
Cc1cc(NC(=O)CN)on1,11,5,CC1CCC(NC(O)CN)C1,,F2
CC(N)=O.Cc1cc(NC(=O)CN)on1,15,5,CC(N)O.CC1CCC(NC(O)CN)C1,,F2
CC(N)=O.NCC(=O)Nc1ccno1,14,5,CC(N)O.NCC(O)NC1CCCC1,,F2
CC(=O)Nc1cccc(NCC(=O)Nc2ccno2)c1,20,11,CC(O)NC1CCCC(NCC(O)NC2CCCC2)C1,,F2
CC(=O)Nc1cccc(NCC(=O)N2CCN(C(C)=O)CC2)c1,23,12,CC(O)NC1CCCC(NCC(O)C2CCC(C(C)O)CC2)C1,Z137889554,EM;MOL;F2
CC(=O)N1CCN(C(=O)CNc2ccccc2)CC1,19,12,CC(O)C1CCC(C(O)CNC2CCCCC2)CC1,,F2
O=C(CNc1ccccc1)N1CCNCC1,16,12,OC(CNC1CCCCC1)C1CCCCC1,,F2
NCC(=O)N1CCNCC1,10,6,NCC(O)C1CCCCC1,,F2
CC=O.O=CCNc1ccccc1,13,6,CCO.OCCNC1CCCCC1,,F2
CC=O.NCC=O,7,0,CCO.NCCO,,F2
CC(=O)N1CCNCC1.c1ccccc1,15,12,C1CCCCC1.CC(O)C1CCCCC1,,F2
CC(=O)N1CCNCC1,9,6,CC(O)C1CCCCC1,,F2
CC(=O)N1CCN(C(=O)CN)CC1,13,6,CC(O)C1CCC(C(O)CN)CC1,,F2
CC(=O)N1CCN(C(=O)CN)CC1.CC(N)=O,17,6,CC(N)O.CC(O)C1CCC(C(O)CN)CC1,,F2
CC(N)=O.NCC(=O)N1CCNCC1,14,6,CC(N)O.NCC(O)C1CCCCC1,,F2
CC(N)=O.CC=O.NCC=O,11,0,CC(N)O.CCO.NCCO,,F2
CC(=O)N1CCNCC1.CC(N)=O,13,6,CC(N)O.CC(O)C1CCCCC1,,F2
CC(=O)N1CCNCC1.CC(=O)Nc1ccccc1,19,12,CC(O)C1CCCCC1.CC(O)NC1CCCCC1,,F2
CC(=O)Nc1cccc(NCC=O)c1.CC=O,17,6,CC(O)NC1CCCC(NCCO)C1.CCO,,F2
CC(=O)Nc1cccc(NCC(=O)N2CCNCC2)c1,20,12,CC(O)NC1CCCC(NCC(O)C2CCCCC2)C1,,F2
CC(=O)Nc1cccc(NC(=O)NN2CCCC2=O)c1,20,11,CC(O)NC1CCCC(NC(O)NC2CCCC2O)C1,Z2904132045,EM;MOL;F2
O=C(Nc1ccccc1)NN1CCCC1=O,16,11,OC(NC1CCCC1O)NC1CCCCC1,,F2
NC(=O)NN1CCCC1=O,10,5,NC(O)NC1CCCC1O,,F2
CC(N)=O.NC(=O)NN1CCCC1=O,14,5,CC(N)O.NC(O)NC1CCCC1O,,F2
CC(=O)Nc1cccc(NC(=O)NCC2CC3COCC3O2)c1,23,14,CC(O)NC1CCCC(NC(O)NCC2CC3CCCC3C2)C1,Z2928301250,EM;MOL;F2
O=C(NCC1CC2COCC2O1)Nc1ccccc1,19,14,OC(NCC1CC2CCCC2C1)NC1CCCCC1,,F2
C1CC2COCC2O1.c1ccccc1,14,14,C1CC2CCCC2C1.C1CCCCC1,,F2
C1CC2COCC2O1,8,8,C1CC2CCCC2C1,,F2
NC(=O)NCC1CC2COCC2O1,13,8,NC(O)NCC1CC2CCCC2C1,,F2
CC(N)=O.NC(=O)NCC1CC2COCC2O1,17,8,CC(N)O.NC(O)NCC1CC2CCCC2C1,,F2
C1CC2COCC2O1.CC(N)=O,12,8,C1CC2CCCC2C1.CC(N)O,,F2
C1CC2COCC2O1.CC(=O)Nc1ccccc1,18,14,C1CC2CCCC2C1.CC(O)NC1CCCCC1,,F2
CC(=O)Nc1cccc(NC(=O)N2C3CCC2(CO)CC3)c1,22,13,CC(O)NC1CCCC(NC(O)C2C3CCC2(CO)CC3)C1,Z2898613978,EM;MOL;F2
O=C(Nc1ccccc1)N1C2CCC1(CO)CC2,18,13,OCC12CCC(CC1)C2C(O)NC1CCCCC1,,F2
OCC12CCC(CC1)N2.c1ccccc1,15,13,C1CCCCC1.OCC12CCC(CC1)C2,,F2
OCC12CCC(CC1)N2,9,7,OCC12CCC(CC1)C2,,F2
NC(=O)N1C2CCC1(CO)CC2,12,7,NC(O)C1C2CCC1(CO)CC2,,F2
CC(N)=O.NC(=O)N1C2CCC1(CO)CC2,16,7,CC(N)O.NC(O)C1C2CCC1(CO)CC2,,F2
CC(N)=O.OCC12CCC(CC1)N2,13,7,CC(N)O.OCC12CCC(CC1)C2,,F2
CC(=O)Nc1ccccc1.OCC12CCC(CC1)N2,19,13,CC(O)NC1CCCCC1.OCC12CCC(CC1)C2,,F2
CC(=O)Nc1cccc(NC(=O)N2CCC3(CO)CCCC23)c1,23,14,CC(O)NC1CCCC(NC(O)C2CCC3(CO)CCCC23)C1,Z2863825490,EM;MOL;F2
O=C(Nc1ccccc1)N1CCC2(CO)CCCC12,19,14,OCC12CCCC1C(C(O)NC1CCCCC1)CC2,,F2
OCC12CCCC1NCC2.c1ccccc1,16,14,C1CCCCC1.OCC12CCCC1CCC2,,F2
C1CC2CCNC2C1.c1ccccc1,14,14,C1CC2CCCC2C1.C1CCCCC1,,F2
C1CC2CCNC2C1,8,8,C1CC2CCCC2C1,,F2
OCC12CCCC1NCC2,10,8,OCC12CCCC1CCC2,,F2
NC(=O)N1CCC2(CO)CCCC12,13,8,NC(O)C1CCC2(CO)CCCC12,,F2
NC(=O)N1CCC2CCCC21,11,8,NC(O)C1CCC2CCCC21,,F2
O=C(Nc1ccccc1)N1CCC2CCCC21,17,14,OC(NC1CCCCC1)C1CCC2CCCC21,,F2
CC(N)=O.NC(=O)N1CCC2(CO)CCCC12,17,8,CC(N)O.NC(O)C1CCC2(CO)CCCC12,,F2
CC(N)=O.OCC12CCCC1NCC2,14,8,CC(N)O.OCC12CCCC1CCC2,,F2
C1CC2CCNC2C1.CC(N)=O,12,8,C1CC2CCCC2C1.CC(N)O,,F2
CC(N)=O.NC(=O)N1CCC2CCCC21,15,8,CC(N)O.NC(O)C1CCC2CCCC21,,F2
CC(=O)Nc1ccccc1.OCC12CCCC1NCC2,20,14,CC(O)NC1CCCCC1.OCC12CCCC1CCC2,,F2
C1CC2CCNC2C1.CC(=O)Nc1ccccc1,18,14,C1CC2CCCC2C1.CC(O)NC1CCCCC1,,F2
CC(=O)Nc1cccc(NC(=O)N2CCC3CCCC32)c1,21,14,CC(O)NC1CCCC(NC(O)C2CCC3CCCC32)C1,,F2
CC(=O)Nc1cccc(NC(=O)NC23COCC2C3)c1,20,12,CC(O)NC1CCCC(NC(O)NC23CCCC2C3)C1,Z2760193211,EM;MOL;F2
O=C(Nc1ccccc1)NC12COCC1C2,16,12,OC(NC1CCCCC1)NC12CCCC1C2,,F2
NC(=O)NC12COCC1C2,10,6,NC(O)NC12CCCC1C2,,F2
CC(N)=O.NC(=O)NC12COCC1C2,14,6,CC(N)O.NC(O)NC12CCCC1C2,,F2
CC(=O)Nc1cccc(NC(=O)NCC2COCO2)c1,20,11,CC(O)NC1CCCC(NC(O)NCC2CCCC2)C1,Z2771676311,EM;MOL;F2
O=C(NCC1COCO1)Nc1ccccc1,16,11,OC(NCC1CCCC1)NC1CCCCC1,,F2
NC(=O)NCC1COCO1,10,5,NC(O)NCC1CCCC1,,F2
CC(N)=O.NC(=O)NCC1COCO1,14,5,CC(N)O.NC(O)NCC1CCCC1,,F2
CC(=O)Nc1cccc(NC(=O)N2CC(C(F)(F)F)C2)c1,21,10,CC(O)NC1CCCC(NC(O)C2CC(C(F)(F)F)C2)C1,Z2833653372,EM;MOL;F2
O=C(Nc1ccccc1)N1CC(C(F)(F)F)C1,17,10,OC(NC1CCCCC1)C1CC(C(F)(F)F)C1,,F2
FC(F)(F)C1CNC1.c1ccccc1,14,10,C1CCCCC1.FC(F)(F)C1CCC1,,F2
FC(F)(F)C1CNC1,8,4,FC(F)(F)C1CCC1,,F2
NC(=O)N1CC(C(F)(F)F)C1,11,4,NC(O)C1CC(C(F)(F)F)C1,,F2
CC(N)=O.NC(=O)N1CC(C(F)(F)F)C1,15,4,CC(N)O.NC(O)C1CC(C(F)(F)F)C1,,F2
CC(N)=O.FC(F)(F)C1CNC1,12,4,CC(N)O.FC(F)(F)C1CCC1,,F2
CC(=O)Nc1ccccc1.FC(F)(F)C1CNC1,18,10,CC(O)NC1CCCCC1.FC(F)(F)C1CCC1,,F2
CC(=O)Nc1cccc(NC(=O)N2CC(N3CCNC3=O)C2)c1,23,15,CC(O)NC1CCCC(NC(O)C2CC(C3CCCC3O)C2)C1,Z2760849308,EM;MOL;F2
CC(=O)Nc1cccc(NC(=O)N2CCC2)c1.O=C1NCCN1,23,15,CC(O)NC1CCCC(NC(O)C2CCC2)C1.OC1CCCC1,,F2
O=C(Nc1ccccc1)N1CCC1.O=C1NCCN1,19,15,OC(NC1CCCCC1)C1CCC1.OC1CCCC1,,F2
C1CNC1.O=C1NCCN1.c1ccccc1,16,15,C1CCC1.C1CCCCC1.OC1CCCC1,,F2
C1CNC1.O=C1NCCN1,10,9,C1CCC1.OC1CCCC1,,F2
NC(=O)N1CCC1.O=C1NCCN1,13,9,NC(O)C1CCC1.OC1CCCC1,,F2
NC=O.O=C1NCCN1,9,5,NCO.OC1CCCC1,,F2
O=C1NCCN1.O=CNc1ccccc1,15,11,OC1CCCC1.OCNC1CCCCC1,,F2
CC(N)=O.NC(=O)N1CCC1.O=C1NCCN1,17,9,CC(N)O.NC(O)C1CCC1.OC1CCCC1,,F2
C1CNC1.CC(N)=O.O=C1NCCN1,14,9,C1CCC1.CC(N)O.OC1CCCC1,,F2
CC(N)=O.NC=O.O=C1NCCN1,13,5,CC(N)O.NCO.OC1CCCC1,,F2
